id,slug,name,normalized_name,description,ingredient_kind,foodon_id,wikidata_qid,wikipedia_title,dbpedia_uri,created_at,updated_at
ing-mealdb-676,manchego,manchego,manchego,"Manchego is a firm, buttery sheep's milk cheese from the La Mancha region of Spain, known for its rich, nutty flavor with hints of sweetness that sharpens with age. It has a distinctive zigzag pattern on its rind from being pressed in woven esparto grass molds and is protected by a Protected Designation of Origin (PDO). Key characteristics Origin: La Mancha region of Spain, made from the milk of Manchega sheep. Texture: Ranges from semi-firm and supple in younger cheeses to firm and crumbly as it ages. Flavor: Nutty and buttery, with a slightly sweet taste that becomes more intense and sharp w",Dairy,,,,,2026-04-16T19:12:47+00:00,2026-04-16T19:12:47+00:00
ing-mealdb-677,wild-garlic-leaves,Wild Garlic Leaves,wild garlic leaves,"Wild garlic leaves are the long, elliptical, bright green leaves of the Allium ursinum plant, also known as ramsons or wood garlic. They have a distinct, pungent garlic smell when crushed and are a popular edible plant used in cooking, similar to regular garlic or herbs like parsley. Description and identification Shape: Long, pointed, and elliptical with a smooth edge. Color: Bright to grey-green. Texture: Smooth and slightly rubbery. Smell: A strong, fresh garlic scent is released when the leaves are crushed or torn. Growth: They grow from a single central stem, often in large clumps, especi",Seasoning,,,,,2026-04-16T19:12:47+00:00,2026-04-16T19:12:47+00:00
ing-mealdb-678,jamon-iberico,jamón ibérico,jamon iberico,"Jamon Ibérico is a type of cured ham from the Iberian Peninsula, made from the hind legs of black Iberian pigs. It is known for its rich, complex flavor, marbled fat that melts in your mouth, and a long, meticulous curing process. The quality of the ham is determined by the pig's diet and genetics, with the most prized varieties made from 100% Iberian pigs that are free-range and fed a diet of acorns. Characteristics Origin: The Iberian Peninsula, specifically Spain and Portugal. Meat: Comes from the black Iberian pig breed, which has a unique ability to infiltrate fat into muscle tissue. Flav",Meat,,,,,2026-04-16T19:12:47+00:00,2026-04-16T19:12:47+00:00
ing-mealdb-679,strong-white-bread-flour,Strong white bread flour,strong white bread flour,"Strong white bread flour is a type of flour made from hard wheat, which has a high protein content (12-14%) and high gluten content. This high protein and gluten make it ideal for bread, pizza dough, and other baked goods that require a strong, elastic dough that can hold its shape and achieve a good rise. It is often referred to simply as ""bread flour,"" especially in the United States. Key characteristics High protein: Contains a higher percentage of protein (12-14%) compared to plain flour (10-12%). High gluten: The high protein content creates strong gluten, which provides structure and ela",Grain,,,,,2026-04-16T19:12:47+00:00,2026-04-16T19:12:47+00:00
ing-mealdb-680,dried-white-corn,Dried white corn,dried white corn,"Buy Dried Corn (Maize) – white or yellow - Buildrestfoods ...Dried white corn is a type of corn kernel that has been dried for preservation and can be prepared in two main ways: either as hominy (also called nixtamalized corn) or as dried corn kernels to be ground into meal. Hominy is made by soaking and simmering dried corn in an alkaline solution, which softens the hull and increases its nutritional value. These kernels can be cooked and used whole in stews and soups, such as the Mexican dish pozole, or ground into white cornmeal. Hominy (Nixtamalized) Preparation: This process involves soak",Grain,,,,,2026-04-16T19:12:47+00:00,2026-04-16T19:12:47+00:00
ing-mealdb-681,dried-white-beans,Dried white beans,dried white beans,"Dried white beans are a type of legume that has been harvested and dehydrated, and include varieties like cannellini, navy, and great northern beans. They are a good source of protein, fiber, and complex carbohydrates, and they must be rehydrated and cooked for a significant amount of time before they can be eaten. What they are Types: Dried white beans are a category that includes several varieties, such as: Cannellini beans (also called white kidney beans) Navy beans (also called pea beans) Great Northern beans Baby lima beans Characteristics: When dried, they are hard and have a mild, starc",Grain,,,,,2026-04-16T19:12:47+00:00,2026-04-16T19:12:47+00:00
ing-mealdb-682,seafood-stock,Seafood stock,seafood stock,"Seafood stock is a flavorful liquid made by simmering the bones and shells of fish and shellfish with aromatic vegetables like onion, celery, and carrots, along with herbs and spices. It serves as a versatile base for many seafood dishes, such as soups, stews, and risottos. To make it, the non-edible parts are simmered, then the liquid is strained to remove all solids, resulting in a rich, briny broth. Key ingredients Fish bones and heads: Use white-fleshed, salt-water fish for a clean flavor, but avoid oily fish like salmon. Crustacean shells: Shrimp, crab, and lobster shells add a rich, brin",Seasoning,,,,,2026-04-16T19:12:47+00:00,2026-04-16T19:12:47+00:00
ing-mealdb-683,padron-peppers,Padron peppers,padron peppers,"Padrón pepper, also called Herbón pepper, is a landrace variety of pepper (Capsicum annuum) from the municipality of Padrón in northwestern Spain (mainly in the valley of the parish of Herbón). Characteristics Padrón peppers are small, about 2 inches (5 cm) long and have an elongated shape. They are often picked, sold and eaten unripe, when they are still green. The taste is mild, but some exemplars can be quite hot. This property has given rise to the popular Galician aphorism ""Os pementos de Padrón, uns pican e outros non"" (""Padrón peppers, some are hot, some are not""). Drought-stressed plan",Root Vegetable,,,,,2026-04-16T19:12:47+00:00,2026-04-16T19:12:47+00:00
ing-mealdb-684,raw-tiger-prawns,Raw tiger prawns,raw tiger prawns,"Raw tiger prawns are a type of large, freshwater or marine crustacean that are sold uncooked, with a sweet flavor and firm texture. They are known for their characteristic stripes, which is where they get their name. These prawns are often sold whole, with the shell and head on, and are versatile in cooking, commonly being grilled, pan-fried, or added to dishes like stir-fries, curries, and paella. Appearance: When raw, they are typically blue-grey or translucent. Flavor and texture: They have a sweet and slightly nutty flavor with a firm, succulent texture. Variations: They can be bought with",Fish,,,,,2026-04-16T19:12:47+00:00,2026-04-16T19:12:47+00:00
ing-mealdb-685,dry-sherry,Dry sherry,dry sherry,"Dry sherry is a fortified white wine produced in the Jerez region of Spain, characterized by its lack of sweetness because fermentation is complete, leaving minimal residual sugar. There are four main types of dry sherry, categorized by their aging process: Fino, aged under a layer of yeast (flor); Manzanilla (a sub-type of Fino), also aged under flor but in a coastal town giving it a brinier taste; Amontillado, which starts with flor but continues aging oxidatively; and Oloroso, which is aged entirely oxidatively without flor. Key characteristics Flavor profile: Dry sherry ranges from light a",Drink,,,,,2026-04-16T19:12:47+00:00,2026-04-16T19:12:47+00:00
ing-mealdb-686,hake,Hake,hake,"Hake is a white fish belonging to the cod family, known for its mild, slightly sweet flavor and firm, flaky texture when cooked. It is a deep-sea fish that can be found in the Atlantic and Pacific Oceans and is a good source of protein, selenium, and vitamin B12. It is popular in European and American cuisines and is versatile, making it suitable for methods like pan-frying, roasting, or baking. Characteristics Taste and texture: Hake has a mild and delicate flavor, often described as slightly sweet or with hints of cream. While the raw flesh is soft, it becomes firm and flaky when cooked. App",Fish,FOODON_03413878,,,,2026-04-16T19:12:47+00:00,2026-04-16T19:12:47+00:00
ing-mealdb-687,sherry-vinegar,Sherry vinegar,sherry vinegar,"Sherry vinegar is a type of vinegar from Spain, made from sherry wine, and aged in oak barrels. It has a rich, complex flavor with nutty and sweet notes, and its quality varies based on its aging period, with minimums of six months for basic vinagre de Jerez, two years for Reserva, and ten years for Gran Reserva. It is used in Spanish and other cuisines for dressings, sauces, and marinades. Production and characteristics Origin: It is produced in the ""sherry triangle"" region of the Spanish province of Cádiz. Ingredients: It is made from sherry wine, primarily from the Palomino grape, but also ",Dressing,,,,,2026-04-16T19:12:47+00:00,2026-04-16T19:12:47+00:00
ing-mealdb-688,roasted-pepper,Roasted pepper,roasted pepper,"Roasted pepper is a cooking method where bell peppers are cooked over high heat until the skin is blackened and blistered, making it easy to peel off and resulting in a soft, sweet, and smoky flesh. This process brings out the pepper's natural sweetness and can be done in an oven, under a broiler, on a grill, or even on a stovetop flame. How to roast peppers Prepare the peppers: Wash the peppers, then cut them in half lengthwise. Remove the stem, seeds, and white membranes.Roast:Oven/Broiler: Place the pepper halves skin-side down on a baking sheet. You can lightly oil them. Roast in a preheat",Root Vegetable,,,,,2026-04-16T19:12:47+00:00,2026-04-16T19:12:47+00:00
ing-mealdb-689,pork-belly-slices,Pork belly slices,pork belly slices,"Pork belly slices are cuts of pork from the belly, which are known for being fatty, rich, and flavorful. They are popular in many cuisines, like Korean barbecue, and can be prepared in various ways, such as grilling, frying, slow-roasting, or air-frying, often to achieve crispy crackling on the outside and tender meat on the inside. The slices are essentially the same cut of meat used for bacon, but are uncured and unsmoked. What they are Cut: Slices taken from the underside of the pig, which contains a high amount of fat and meat. Characteristics: Rich in flavor, succulent, and can become ver",Meat,,,,,2026-04-16T19:12:47+00:00,2026-04-16T19:12:47+00:00
ing-mealdb-690,bacon-lardon,Bacon lardon,bacon lardon,"A bacon lardon is a small cube or strip of fatty bacon used to add flavor and richness to savory dishes, originating from French cuisine. Lardons are typically made from pork belly and are cut from a thick slab of bacon, though they can be made from any thick-cut, fatty bacon.",Meat,,,,,2026-04-16T19:12:47+00:00,2026-04-16T19:12:47+00:00
ing-mealdb-691,mixed-peppers,Mixed peppers,mixed peppers,"Mixed peppers are a combination of different colored bell peppers, most commonly red, yellow, and green. These are often sold pre-sliced or diced, or as whole peppers in a pack. They are used in a variety of dishes to add color, flavor, and a crisp texture when raw or a sweeter, more complex flavor when cooked. Types: Mixed peppers typically include a combination of green, red, and yellow bell peppers. Sometimes orange peppers are also included. Flavor profile: Green peppers have a sharper, slightly more bitter taste, while red, yellow, and orange peppers are sweeter. Culinary uses: Raw: They ",Root Vegetable,,,,,2026-04-16T19:12:47+00:00,2026-04-16T19:12:47+00:00
ing-mealdb-692,stale-bread,Stale bread,stale bread,"Stale bread is bread that has become dry and hard due to a process called retrogradation, where starch molecules rearrange and squeeze out water, causing the bread's structure to tighten. This process happens over time, making the bread less soft and less resilient. Unlike completely dry bread, stale bread retains some moisture, which is trapped within the starch molecules. How it happens Starch reorganization: When bread is baked, starch granules absorb water and expand. Over time, these molecules begin to realign and recrystallize into a more crystalline structure, a process known as retrogr",Bread,,,,,2026-04-16T19:12:47+00:00,2026-04-16T19:12:47+00:00
ing-mealdb-693,dried-cranberries,Dried cranberries,dried cranberries,"Dried cranberries are fresh cranberries that have been partially dehydrated to remove water content, making them shelf-stable and concentrated in flavor. Because fresh cranberries are very tart, they are typically sweetened with sugar or a sugar alternative during processing, and are often coated in oil to prevent sticking. They are commonly used as a snack or an ingredient in dishes like salads, baked goods, and trail mixes. Production and characteristics Dehydration: The process of drying fresh cranberries is similar to how grapes become raisins. Sweetening: To balance their natural tartness",Fruit,,,,,2026-04-16T19:12:47+00:00,2026-04-16T19:12:47+00:00
ing-mealdb-694,sweet-sherry,Sweet Sherry,sweet sherry,"Sweet sherry is a fortified wine from Andalusia, Spain, that is either naturally sweet or sweetened through blending. It can be made from partially fermented, sun-dried grapes like Pedro Ximénez or Moscatel, or by adding sweet components like grape must or sweet wine to a dry sherry base. Common sweet styles include Cream, Pale Cream, and Pedro Ximénez. How sweet sherry is made Naturally sweet: Grapes, often the Pedro Ximénez or Moscatel varieties, are dried in the sun to concentrate their sugars before being partially fermented and fortified with added alcohol. Sweetened by blending: A dry sh",Drink,,,,,2026-04-16T19:12:47+00:00,2026-04-16T19:12:47+00:00
ing-mealdb-695,frozen-seafood-mix,Frozen Seafood mix,frozen seafood mix,"A frozen seafood mix is a convenient blend of various pre-cleaned and frozen seafood products like shrimp, mussels, squid, and clams, ready to be cooked. It is designed for quick and easy preparation in dishes such as paella, pasta, stir-fries, and risottos. The products are typically frozen at their peak freshness to lock in flavor and texture. Key features of frozen seafood mix Convenience: It saves time as the seafood is already cleaned, portioned, and ready to cook, with no preparation needed beyond defrosting. Variety: It contains a mix of different seafood types in one package, offering ",Fish,,,,,2026-04-16T19:12:47+00:00,2026-04-16T19:12:47+00:00
ing-mealdb-696,savoy-cabbage,Savoy Cabbage,savoy cabbage,"A savoy cabbage is a type of winter cabbage known for its dark green, crinkled, and ruffled leaves, which are more tender and have a milder, sweeter flavor than other cabbages. It is versatile and can be eaten raw in salads or cooked in dishes like soups, stir-fries, and stews. Key characteristics Appearance: It has a loose, rounded head with crinkled and ruffled leaves that are often dark green and sometimes have a yellowish core. Texture: The leaves are more tender and delicate than those of a white or red cabbage. When cooked, they become soft but still hold their shape. Flavor: It has a mi",Root Vegetable,,,,,2026-04-16T19:12:47+00:00,2026-04-16T19:12:47+00:00
ing-mealdb-697,white-bread,White bread,white bread,"White bread is a soft, light-colored bread made from refined wheat flour, which has had the bran and germ removed. This refining process, which leaves only the starchy endosperm, results in a bread that is popular for its soft texture but is lower in fiber and nutrients compared to whole wheat bread. Ingredients: White bread is typically made from wheat flour, water, salt, and yeast. The flour is ""refined"" by removing the outer bran and inner germ layers. Processing: The removal of the bran and germ, which contain most of the fiber, vitamins, and minerals, gives white bread its characteristic ",Bread,FOODON_03301055,,,,2026-04-16T19:12:47+00:00,2026-04-16T19:12:47+00:00
ing-mealdb-698,hot-smoked-paprika,Hot smoked paprika,hot smoked paprika,"Hot smoked paprika is a spice made from dried, ground red peppers that are smoked over an oak fire to give them a deep, smoky flavor and then blended with hotter peppers or cayenne for a spicy kick. It's a staple in Spanish and Hungarian cooking, used to add a fiery, smoky, and rich red color to dishes like paellas, stews, and rubs for meats. The level of heat can vary, so a little goes a long way, and you can find it labelled as pimentón picante or pimentón de la Vera. What it is Smoked peppers: The spice starts with red peppers (such as Jaranda peppers) that are dried and smoked over oak woo",Seasoning,,,,,2026-04-16T19:12:47+00:00,2026-04-16T19:12:47+00:00
ing-mealdb-699,garlic-bulb,Garlic Bulb,garlic bulb,"Garlic Clove vs Garlic Bulb: Easy Guide to Garlic -A garlic bulb, also known as a head of garlic, is the entire reproductive structure of the garlic plant, which is made up of individual sections called cloves. The bulb is the main part of the plant that is used in cooking and is covered in a papery skin, with each clove inside also having its own protective skin. What it is A storage organ: The bulb is a modified underground stem that stores nutrients for the plant. A ""head"" of garlic: It is the whole ""head"" or ""bulb"" that is typically sold in stores. Composed of cloves: A single bulb contain",Seasoning,FOODON_00003582,,,,2026-04-16T19:12:47+00:00,2026-04-16T19:12:47+00:00
ing-mealdb-700,shelled-hazelnuts,Shelled Hazelnuts,shelled hazelnuts,"A shelled hazelnut is the nut's edible kernel that has been removed from its hard outer shell. It is sold without the shell for convenience and can be eaten raw, roasted, or used in cooking and baking. The thin, dark skin is sometimes removed before eating because it can have a slightly bitter taste. What it is: The sweet, creamy-colored kernel of the hazelnut, separated from its smooth, brown shell. Why it's sold shelled: For convenience, making it ready to eat or use immediately in various dishes. How it's used: It can be enjoyed raw, roasted to enhance its flavor, or used in a wide range of",Nut,,,,,2026-04-16T19:12:47+00:00,2026-04-16T19:12:47+00:00
ing-mealdb-701,serrano-ham,Serrano Ham,serrano ham,"Serrano ham is a traditional Spanish dry-cured ham made from the hind leg of white pigs, known for its subtle flavor and often aged for a minimum of 12 months. The name ""Serrano"" comes from the Spanish word for ""mountain"" (sierra), referencing the high-altitude regions where it was traditionally cured in cooler air. This air-drying and slow-curing process, which includes salting and maturing for an extended period, develops its distinctive flavor. Key characteristics Origin: Spain, from specially selected breeds of white pigs like Landrace or Duroc. Curing process: The ham is cured with sea sa",Meat,FOODON_00002545,,,,2026-04-16T19:12:47+00:00,2026-04-16T19:12:47+00:00
ing-mealdb-702,beef-tomatoes,Beef tomatoes,beef tomatoes,"Beef tomatoes, also known as beefsteak tomatoes, are large, meaty tomatoes prized for their robust flavor and texture, making them ideal for sandwiches, salads, and cooking. Characteristics of Beef Tomatoes Size and Shape: Beef tomatoes are among the largest varieties of cultivated tomatoes, often measuring up to 20 cm (7.9 inches) in diameter and weighing over 450 grams (1 lb). They typically have a kidney-like shape, with a smooth and glossy skin. 2 Texture and Flavor: These tomatoes are known for their dense, fleshy pulp and high water content, which gives them a juicy and succulent texture",Fruit,,,,,2026-04-16T19:12:47+00:00,2026-04-16T19:12:47+00:00
ing-mealdb-703,semolina,Semolina,semolina,"All About Semolina Flour - Differences Between Semolina and ...Semolina is a coarse, pale-yellow flour made from hard durum wheat. It is high in protein and gluten, making it ideal for making pasta, pizza, and bread. It can also be used to make puddings and other dishes. Key characteristics Source: Durum wheat, a hard, high-protein wheat. Appearance: Coarse, pale-yellow flour. Gluten content: High, which gives it strength and elasticity. Flavor: Mild and earthy. Common uses Pasta: It is the traditional flour for making pasta, including spaghetti. Bread: Used in baking for bread, pizza dough, a",Fruit,,,,,2026-04-16T19:12:47+00:00,2026-04-16T19:12:47+00:00
ing-mealdb-704,ground-poppy-seeds,Ground Poppy seeds,ground poppy seeds,"Ground poppy seeds are whole poppy seeds that have been milled into a powder, often sold pre-ground for convenience in cooking and baking. They have a nutty, slightly sweet flavor and are used in many cultures to make fillings for pastries and breads, thicken sauces, or add texture to dishes, and can also be stirred into breakfast items like yogurt or oatmeal. Culinary uses Baking: Used to create fillings for pastries and cakes (like Hungarian bejgli and strudel), or mixed into batters and dough for added flavor and texture. Thickening agent: In Indian and Turkish cooking, they are ground to t",Grain,,,,,2026-04-16T19:12:47+00:00,2026-04-16T19:12:47+00:00
ing-mealdb-705,bryndza-cheese,Bryndza cheese,bryndza cheese,"Bryndza is a traditional, salty sheep's milk cheese from Central and Eastern Europe, known for its soft, spreadable, and tangy flavor. It is white, crumbly, and often used in various regional dishes, though it does not melt well. While traditionally made from sheep's milk, it can sometimes include goat's or cow's milk as well. Key characteristics Milk type: Traditionally made from sheep's milk, though cow's or goat's milk can be included. Texture and color: It is a soft, white, and spreadable cheese that has a crumbly and granular form. Flavor: It has a distinct salty and tangy flavor, often d",Cheese,,,,,2026-04-16T19:12:47+00:00,2026-04-16T19:12:47+00:00
ing-mealdb-706,panang-curry-paste,Panang Curry Paste,panang curry paste,"Panang curry paste is a Thai curry paste made from a blend of dried chili peppers, lemongrass, galangal, makrut lime zest, garlic, shallots, and spices, often with ground peanuts, resulting in a sweet, savory, and slightly nutty flavor. It is a core component of the Panang curry dish, which is typically thicker and milder than red curry, with a richer and sweeter flavor profile that includes a hint of lime and the addition of peanuts. Key ingredients and characteristics Base ingredients: Dried red chili peppers, lemongrass, galangal, garlic, and shallots form the foundation. Flavor profile: Pa",Sauce,,,,,2026-04-16T19:12:47+00:00,2026-04-16T19:12:47+00:00
ing-mealdb-707,makrut-lime-leaves,makrut lime leaves,makrut lime leaves,"Makrut lime leaves are the fragrant leaves of the Makrut lime tree, which are a staple in Southeast Asian cuisine, especially Thai cooking. They have a strong, aromatic citrus flavor and are used to infuse soups, curries, and stir-fries, similar to how bay leaves are used in the West. The leaves are typically added whole and removed before serving, or can be thinly sliced into dishes. Characteristics and appearance Unique shape: Makrut lime leaves are easily identifiable by their ""double-leaf"" structure, where two leaf-shaped lobes are joined end-to-end on either side of a single stem, forming",Seasoning,,,,,2026-04-16T19:12:47+00:00,2026-04-16T19:12:47+00:00
ing-mealdb-708,dried-red-chillies,Dried Red Chillies,dried red chillies,"Dried red chillies are mature red chili peppers that have had their moisture removed, typically through sun or air drying, to preserve them and concentrate their heat and flavor. They are a staple spice used worldwide to add heat, color, and a complex, sometimes smoky, flavor to a wide range of dishes like curries, soups, stews, and sauces. Key characteristics Preservation: Drying is a method for preserving chili peppers for year-round use. Flavor: They can have an intense, fiery flavor that adds a slow-burn heat to food. The flavor can be adjusted by removing the seeds and pith, which contain",Root Vegetable,,,,,2026-04-16T19:12:47+00:00,2026-04-16T19:12:47+00:00
ing-mealdb-709,shrimp-paste,Shrimp Paste,shrimp paste,"Shrimp paste is a fermented condiment made from ground shrimp mixed with salt, used extensively in Southeast Asian and coastal Chinese cooking. It adds a pungent, salty, and umami flavor to dishes like curries, stir-fries, and dipping sauces. The paste is typically cooked before use, often by frying it in oil to release its complex flavor. What it is Made from: Tiny shrimp or krill are mixed with salt, fermented, and then pounded into a paste. Flavor profile: It has an intense, pungent aroma and a deep, savory, salty, and umami flavor. Regional names: It is known by different names depending o",Sauce,FOODON_03309823,,,,2026-04-16T19:12:47+00:00,2026-04-16T19:12:47+00:00
ing-mealdb-710,galangal,Galangal,galangal,"Galangal is an aromatic root from the same family as ginger and turmeric, used as a key ingredient in many Southeast Asian cuisines like Thai, Indonesian, and Malaysian food. It has a tougher, more fibrous texture and a sharper, more citrusy and piney flavor compared to ginger, which is earthier. It is often used in dishes like curries, soups, and broths and can be purchased fresh, dried, or ground. Key characteristics and uses Family: Galangal is part of the Zingiberaceae family, which also includes ginger and turmeric. Appearance: It resembles ginger but is typically rounder, smoother, and p",Seasoning,,,,,2026-04-16T19:12:47+00:00,2026-04-16T19:12:47+00:00
ing-mealdb-711,lemongrass,Lemongrass,lemongrass,"Lemongrass is a fragrant, citrus-scented grass native to Asia and Africa that is widely used as a culinary herb in Southeast Asian and other cuisines. It has a lemony flavor and aroma, despite not being sour, and can be used in soups, curries, salads, and teas. It is prepared by finely chopping the tender inner part of the stalk or by bruising the whole stalk to release its aromatic oils. Culinary uses Soups and curries: The stalk is often added whole to infuse broths with its flavor before being removed, or it can be finely chopped and cooked into the dish. Salads and sauces: Finely minced le",Seasoning,,,,,2026-04-16T19:12:47+00:00,2026-04-16T19:12:47+00:00
ing-mealdb-712,ground-coriander,Ground Coriander,ground coriander,"Ground coriander is the powdered form of the dried, mature seed of the coriander plant, which is also the source of the fresh herb cilantro. It has a warm, nutty, and slightly citrusy flavor that is different from the fresh leaves. This versatile spice is a staple in many cuisines, including Indian, Mexican, and Middle Eastern, and is used in dishes like curries, stews, and spice blends. Flavor profile: The flavor is warm, earthy, and slightly sweet with a hint of citrus. Roasting the seeds before grinding can intensify its flavor. Culinary uses: It can be added to a wide variety of savory dis",Seasoning,,,,,2026-04-16T19:12:47+00:00,2026-04-16T19:12:47+00:00
ing-mealdb-713,ground-nutmeg,Ground Nutmeg,ground nutmeg,"Ground nutmeg is the powdered spice made from the seed of the tropical Myristica fragrans tree. It has a warm, sweet, and slightly pungent flavor that is used in both sweet and savory dishes, like baked goods, custards, curries, and soups. It's a more convenient alternative to whole nutmegs, but it loses its potency more quickly, so it's best to buy it from a fresh source and store it properly, or grind whole nutmegs as needed. Flavor and uses Flavor: A warm, subtly sweet flavor with nutty and woody undertones. Sweet dishes: Delicious in cakes, cookies, pies (especially pumpkin pie), and puddi",Seasoning,,,,,2026-04-16T19:12:47+00:00,2026-04-16T19:12:47+00:00
ing-mealdb-714,flat-rice-noodles,Flat Rice Noodles,flat rice noodles,"Flat rice noodles are a type of rice noodle that are wide and flat, with a soft and chewy texture. They are a staple in many Asian cuisines and are used in dishes like stir-fries (such as Pad Thai, Pad See Ew, or Beef Chow Fun) or noodle soups. Ingredients: They are primarily made from rice flour and water, though some recipes and store-bought versions may add potato, tapioca, or corn starch to improve their texture. Variations: They can be found fresh, dried, or frozen, and their thickness can vary, with common names including Hor Fun, Shahe fen, and Kuey Teow. Characteristics: Fresh versions",Pasta,,,,,2026-04-16T19:12:47+00:00,2026-04-16T19:12:47+00:00
ing-mealdb-715,birds-eye-chillies,Birds-eye Chillies,birds eye chillies,"Bird's eye chilies are small, very hot peppers, measuring around 50,000 to 100,000 Scoville Heat Units (SHU). They are a staple in many Southeast Asian cuisines like Thai and are also known as Prik Kee Noo. They can be used fresh, dried, or ground into a powder and are named for their small, pointed shape and because birds are known to disperse their seeds. Key characteristics Heat level: They are significantly hotter than a jalapeño but not as hot as a habanero. Shape and color: The plant produces small, thin, pointed peppers that are green when unripe and turn red when ripe. Origin: They are",Root Vegetable,,,,,2026-04-16T19:12:47+00:00,2026-04-16T19:12:47+00:00
ing-mealdb-716,sirloin-steak,Sirloin steak,sirloin steak,"Sirloin steak is a flavorful cut of beef from the middle to the rear section of the cow's back, known for being lean but having a robust taste. It is a versatile and popular cut that can be pan-fried, grilled, or barbecued and is suitable for a range of cooking levels from rare to well-done. What it is From where: It comes from the sirloin section, which is on the cow's back, situated between the fore-rib and the rump. Characteristics: Sirloin is a lean cut with larger muscle fibers. It has a strong flavor and can have a layer of fat along one edge, which provides moisture and flavor. Tenderne",Meat,,,,,2026-04-16T19:12:47+00:00,2026-04-16T19:12:47+00:00
ing-mealdb-717,lemongrass-stalks,Lemongrass Stalks,lemongrass stalks,"Lemongrass stalks are the thick, woody, green and yellow stems of the Cymbopogon citratus plant, which are used as a culinary herb for their bright, lemony flavor. They resemble large spring onions but have a tougher, more fibrous texture and are primarily used in Southeast Asian cooking, though they also appear in Western dishes. The flavor comes from aromatic oils, which are released when the stalk is bruised, pounded, or chopped. Uses Flavoring: Lemongrass adds a fresh, citrusy note to a wide variety of dishes, especially soups, curries, and stir-fries. It can be used whole, bruised, sliced",Seasoning,,,,,2026-04-16T19:12:47+00:00,2026-04-16T19:12:47+00:00
ing-mealdb-718,oyster-mushrooms,Oyster Mushrooms,oyster mushrooms,"Oyster mushrooms are a type of edible fungus from the Pleurotus genus, named for their oyster-like shape and color. They are one of the most commonly cultivated mushrooms, known for their delicate texture and mild, savory flavor. Oyster mushrooms are also found in the wild, growing in clusters on decaying hardwood trees. Appearance and Habitat Shape and color: They have a fan or oyster-shaped cap that is typically grayish-brown, though other colors like yellow and pink exist. Growth: They grow in shelf-like clusters on dead or dying hardwood trees, such as beech, maple, and aspen. Gills: They ",Mushroom,,,,,2026-04-16T19:12:47+00:00,2026-04-16T19:12:47+00:00
ing-mealdb-719,lime-juice,Lime juice,lime juice,"Lime juice is the acidic, tart liquid extracted from fresh limes, commonly used in cooking and drinks for its zesty flavor. It is rich in vitamin C and citric acid, which can be used to balance flavors in both sweet and savory dishes, as well as in cocktails and marinades. Uses Cooking: Lime juice can be used to add a sharp, zesty flavor to a variety of dishes, including curries, soups, broths, and salads. It's also a key ingredient in desserts like key lime pie. Drinks: It is a common and essential ingredient in cocktails, where its acidity helps to balance the alcohol. It is also used to mak",Dressing,FOODON_03306160,,,,2026-04-16T19:12:47+00:00,2026-04-16T19:12:47+00:00
ing-mealdb-720,thai-chilli-jam,Thai Chilli Jam,thai chilli jam,"Thai chili jam, or nam prik pao, is a savory-sweet-spicy condiment made from roasted chilies, shallots, garlic, and other ingredients like dried shrimp, tamarind, and palm sugar. It is used in various Thai dishes, including soups like tom yum and stir-fries, or enjoyed as a spread or dip. Its flavor comes from a balance of sweet, salty, tangy, and spicy notes, not just heat.",Curd,,,,,2026-04-16T19:12:47+00:00,2026-04-16T19:12:47+00:00
ing-mealdb-721,pork-tenderloin,Pork Tenderloin,pork tenderloin,"Pork tenderloin, also called pork fillet, is a long, thin, and boneless cut from the loin of the pig that is very lean and tender because it comes from a muscle that isn't used for movement. It is similar to a beef filet mignon in its tenderness but has less fat, so it can become dry if overcooked. It can be roasted whole, sliced into medallions, or cut into strips for dishes like stir-fries. What it is An anatomy breakdown: It is the psoas major muscle that runs along the inside of the pig's spine, next to the backbone. A lean cut: It is one of the leanest cuts of pork available and has very ",Meat,FOODON_02000306,,,,2026-04-16T19:12:47+00:00,2026-04-16T19:12:47+00:00
ing-mealdb-722,chilli-sauce,Chilli Sauce,chilli sauce,"Chili sauce is a spicy sauce made from chili peppers combined with other ingredients like tomatoes, vinegar, spices, and sweeteners. It can range from hot to sweet, and its composition varies widely depending on the cuisine and intended use. Some American styles are similar to a spiced ketchup, while Asian versions often feature ingredients like fish sauce, shrimp paste, garlic, and shallots, according to The Spruce Eats. Common characteristics Primary ingredient: Chili peppers are the main component. Flavor profiles: Can be hot, sweet, or a combination of both. Other ingredients: Common addit",Sauce,,,,,2026-04-16T19:12:47+00:00,2026-04-16T19:12:47+00:00
ing-mealdb-723,ground-nut-oil,Ground Nut Oil,ground nut oil,"Groundnut oil is a vegetable oil made from pressing peanuts, also known as peanut oil or arachis oil. It is a popular cooking oil, particularly for frying, due to its high smoke point and ability to withstand high temperatures. The flavor can range from mild and neutral to a stronger nutty taste depending on whether the peanuts were roasted",Seasoning,,,,,2026-04-16T19:12:47+00:00,2026-04-16T19:12:47+00:00
